,player_name,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,fantasy_points_ppr,air_yards_share,target_share,rec_td_pct,yptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,games,pass_ypg,rec_ypg,rush_ypg,ypg,ppg,passer_rating,offense_pct,offense_snaps,yards_pct,draft_year,draft_round,draft_pick,draft_ovr,height,weight_x,age,wins,losses,ties,win_pct,seasons_played,career_targets,average_targets,career_receptions,average_receptions,career_receiving_yards,average_receiving_yards,career_receiving_air_yards,average_receiving_air_yards,career_yards_after_catch,average_yards_after_catch,career_reception_td,average_reception_td,career_reception_fumble_lost,average_reception_fumble_lost,career_fantasy_points_ppr,average_fantasy_points_ppr,career_touches,average_touches,career_total_tds,average_total_tds,career_total_yards,average_total_yards,career_games,average_games,career_offense_snaps,average_offense_snaps,average_comp_pct,average_int_pct,average_pass_td_pct,average_ypa,average_rec_td_pct,average_yptarget,average_ypr,average_rush_td_pct,average_ypc,average_td_pct,average_yptouch,average_pass_ypg,average_rec_ypg,average_rush_ypg,average_ypg,average_ppg,injuries,career_injuries,combineId,playerId,combineYear,combineHeight,combineWeight,combineHand,collegeId,heightInches,weight_y,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
173,DeVonta Smith,2021,2.0,105.0,64.0,918.0,1476.0,208.0,6.0,1.0,188.8,0.279,0.158,0.057,8.74,14.34,0.0,0.0,64.0,6.0,0.09,918.0,14.34,17.0,0.0,54.0,0.0,54.0,11.11,0.0,0.824,879,0.094,2021.0,1.0,10.0,10.0,72.0,170.0,23,9,8,0,0.529,0.0,105.0,105.0,64.0,64.0,918.0,918.0,1476.0,1476.0,208.0,208.0,6.0,6.0,1.0,1.0,188.8000030517578,188.8000030517578,64.0,64.0,6.0,6.0,918.0,918.0,17.0,17.0,879.0,879.0,0.0,0.0,0.0,0.0,0.057,8.74,14.34,0.0,0.0,0.09,14.34,0.0,54.0,0.0,54.0,11.11,2.0,17.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
174,Dede Westbrook,2017,2.0,51.0,27.0,339.0,609.0,99.0,1.0,0.0,66.9,0.122,0.08,0.02,6.65,12.56,0.0,0.0,27.0,1.0,0.04,339.0,12.56,7.0,0.0,48.43,0.0,48.43,9.56,0.0,0.78,832,0.035,2017.0,4.0,3.0,110.0,72.0,178.0,24,10,6,0,0.625,0.0,51.0,51.0,27.0,27.0,339.0,339.0,609.0,609.0,99.0,99.0,1.0,1.0,0.0,0.0,66.9000015258789,66.9000015258789,27.0,27.0,1.0,1.0,339.0,339.0,7.0,7.0,832.0,832.0,0.0,0.0,0.0,0.0,0.02,6.65,12.56,0.0,0.0,0.04,12.56,0.0,48.43,0.0,48.43,9.56,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
175,Deebo Samuel,2019,2.0,82.0,57.0,804.0,598.0,473.0,3.0,1.0,186.3,0.157,0.172,0.037,9.8,14.11,0.214,11.36,71.0,6.0,0.08,963.0,13.56,15.0,0.0,53.6,10.6,64.2,12.42,0.0,0.717,714,0.095,2019.0,2.0,4.0,36.0,72.0,215.0,23,13,3,0,0.812,0.0,82.0,82.0,57.0,57.0,804.0,804.0,598.0,598.0,473.0,473.0,3.0,3.0,1.0,1.0,186.3000030517578,186.3000030517578,71.0,71.0,6.0,6.0,963.0,963.0,15.0,15.0,714.0,714.0,0.0,0.0,0.0,0.0,0.037,9.8,14.11,0.214,11.36,0.08,13.56,0.0,53.6,10.6,64.2,12.42,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
176,Deion Branch,2012,2.0,29.0,16.0,145.0,281.0,44.0,0.0,0.0,30.5,0.051,0.044,0.0,5.0,9.06,0.0,0.0,16.0,0.0,0.0,145.0,9.06,9.0,0.0,16.11,0.0,16.11,3.39,0.0,0.59,696,0.012,2002.0,2.0,33.0,65.0,69.0,195.0,33,12,4,0,0.75,10.0,29.0,2.9,16.0,1.6,145.0,14.5,281.0,28.1,44.0,4.4,0.0,0.0,0.0,0.0,30.5,3.05,16.0,1.6,0.0,0.0,145.0,14.5,9.0,0.9,696.0,69.6,0.0,0.0,0.0,0.0,0.0,5.0,9.06,0.0,0.0,0.0,9.06,0.0,16.11,0.0,16.11,3.39,1.0,1.0,14899.0,20020065.0,2002.0,69.1,191.0,9.586666666666668,40292.0,69.0,195.0,32.67433333333334,4.47,36.0,15.492,3.76,115.0,6.71,11.728636363636362,19.495495495495497
177,Demarcus Ayers,2016,3.0,13.0,6.0,53.0,132.0,28.0,1.0,1.0,13.1,0.027,0.021,0.077,4.08,8.83,0.0,-6.0,8.0,1.0,0.12,41.0,5.12,2.0,0.0,26.5,-6.0,20.5,6.55,0.0,0.605,614,0.004,2016.0,7.0,8.0,229.0,71.0,190.0,22,11,5,0,0.688,0.0,13.0,13.0,6.0,6.0,53.0,53.0,132.0,132.0,28.0,28.0,1.0,1.0,1.0,1.0,13.100000381469728,13.100000381469728,8.0,8.0,1.0,1.0,41.0,41.0,2.0,2.0,614.0,614.0,0.0,0.0,0.0,0.0,0.077,4.08,8.83,0.0,-6.0,0.12,5.12,0.0,26.5,-6.0,20.5,6.55,5.0,5.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
178,Demarcus Robinson,2017,2.0,39.0,21.0,212.0,407.0,47.0,0.0,0.0,42.2,0.104,0.077,0.0,5.44,10.1,0.0,0.0,21.0,0.0,0.0,212.0,10.1,10.0,0.0,21.2,0.0,21.2,4.22,0.0,0.578,564,0.02,2016.0,4.0,28.0,126.0,73.0,202.0,23,10,6,0,0.625,1.0,39.0,39.0,21.0,21.0,212.0,212.0,407.0,407.0,47.0,47.0,0.0,0.0,0.0,0.0,42.20000076293945,42.20000076293945,21.0,21.0,0.0,0.0,212.0,212.0,10.0,10.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,5.44,10.1,0.0,0.0,0.0,10.1,0.0,21.2,0.0,21.2,4.22,5.0,5.0,19555.0,20160126.0,2016.0,73.38,203.0,9.586666666666668,32611.0,73.0,203.0,32.67433333333334,4.59,34.5,15.492,4.19,123.0,6.77,11.728636363636362,19.495495495495497
179,Demario Douglas,2023,2.0,79.0,49.0,561.0,648.0,336.0,0.0,1.0,106.2,0.117,0.119,0.0,7.1,11.45,0.0,5.12,57.0,0.0,0.0,602.0,10.56,14.0,0.0,40.07,2.93,43.0,7.59,0.0,0.57,579,0.074,2023.0,6.0,33.0,210.0,68.0,192.0,23,4,13,0,0.235,0.0,79.0,79.0,49.0,49.0,561.0,561.0,648.0,648.0,336.0,336.0,0.0,0.0,1.0,1.0,106.1999969482422,106.1999969482422,57.0,57.0,0.0,0.0,602.0,602.0,14.0,14.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,7.1,11.45,0.0,5.12,0.0,10.56,0.0,40.07,2.93,43.0,7.59,5.0,5.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
180,Demaryius Thomas,2012,1.0,141.0,94.0,1430.0,1571.0,537.0,10.0,2.0,291.0,0.323,0.233,0.071,10.14,15.21,0.0,0.0,94.0,10.0,0.11,1430.0,15.21,16.0,0.0,89.38,0.0,89.38,18.19,0.0,0.896,954,0.129,2010.0,1.0,24.0,22.0,75.0,225.0,25,13,3,0,0.812,2.0,141.0,70.5,94.0,47.0,1430.0,715.0,1571.0,785.5,537.0,268.5,10.0,5.0,2.0,1.0,291.0,145.5,94.0,47.0,10.0,5.0,1430.0,715.0,16.0,8.0,954.0,477.0,0.0,0.0,0.0,0.0,0.071,10.14,15.21,0.0,0.0,0.11,15.21,0.0,89.38,0.0,89.38,18.19,6.0,6.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
181,Dennis Houston,2022,3.0,6.0,2.0,16.0,79.0,6.0,0.0,0.0,3.6,0.014,0.009,0.0,2.67,8.0,0.0,0.0,2.0,0.0,0.0,16.0,8.0,2.0,0.0,8.0,0.0,8.0,1.8,0.0,0.455,500,0.002,2022.0,8.0,48.0,263.0,73.0,198.0,23,12,5,0,0.706,0.0,6.0,6.0,2.0,2.0,16.0,16.0,79.0,79.0,6.0,6.0,0.0,0.0,0.0,0.0,3.5999999046325684,3.5999999046325684,2.0,2.0,0.0,0.0,16.0,16.0,2.0,2.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,2.67,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,1.8,3.0,11.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
182,Denzel Mims,2020,2.0,45.0,23.0,359.0,675.0,106.0,0.0,0.0,58.9,0.154,0.083,0.0,7.98,15.61,0.0,0.0,23.0,0.0,0.0,359.0,15.61,9.0,0.0,39.89,0.0,39.89,6.54,0.0,0.829,779,0.047,2020.0,2.0,27.0,59.0,75.0,207.0,23,2,14,0,0.125,0.0,45.0,45.0,23.0,23.0,359.0,359.0,675.0,675.0,106.0,106.0,0.0,0.0,0.0,0.0,58.900001525878906,58.900001525878906,23.0,23.0,0.0,0.0,359.0,359.0,9.0,9.0,779.0,779.0,0.0,0.0,0.0,0.0,0.0,7.98,15.61,0.0,0.0,0.0,15.61,0.0,39.89,0.0,39.89,6.54,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
183,Deon Cain,2019,2.0,20.0,9.0,124.0,227.0,22.0,0.0,0.0,21.4,0.036,0.03,0.0,6.2,13.78,0.0,0.0,9.0,0.0,0.0,124.0,13.78,6.0,0.0,20.67,0.0,20.67,3.57,0.0,0.447,447,0.014,2018.0,6.0,11.0,185.0,74.0,202.0,23,7,9,0,0.438,1.0,20.0,20.0,9.0,9.0,124.0,124.0,227.0,227.0,22.0,22.0,0.0,0.0,0.0,0.0,21.399999618530277,21.399999618530277,9.0,9.0,0.0,0.0,124.0,124.0,6.0,6.0,447.0,447.0,0.0,0.0,0.0,0.0,0.0,6.2,13.78,0.0,0.0,0.0,13.78,0.0,20.67,0.0,20.67,3.57,1.0,3.0,19988.0,20180185.0,2018.0,74.0,202.0,9.586666666666668,29631.0,73.0,210.0,32.67433333333334,4.43,33.5,11.0,4.37,115.0,6.71,11.728636363636362,19.495495495495497
184,Deontay Burnett,2018,2.0,15.0,10.0,143.0,162.0,25.0,0.0,0.0,24.3,0.037,0.028,0.0,9.53,14.3,0.0,0.0,10.0,0.0,0.0,143.0,14.3,5.0,0.0,28.6,0.0,28.6,4.86,0.0,0.436,417,0.017,2018.0,8.0,48.0,263.0,72.0,186.0,21,4,12,0,0.25,0.0,15.0,15.0,10.0,10.0,143.0,143.0,162.0,162.0,25.0,25.0,0.0,0.0,0.0,0.0,24.299999237060547,24.299999237060547,10.0,10.0,0.0,0.0,143.0,143.0,5.0,5.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,9.53,14.3,0.0,0.0,0.0,14.3,0.0,28.6,0.0,28.6,4.86,1.0,1.0,19986.0,20180659.0,2018.0,72.0,186.0,9.586666666666668,90089.0,72.0,186.0,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
185,Deonte Harty,2019,1.0,6.0,6.0,24.0,-13.0,37.0,0.0,0.0,11.5,0.002,0.009,0.0,4.0,4.0,0.0,7.75,10.0,0.0,0.0,55.0,5.5,7.0,0.0,3.43,4.43,7.86,1.64,0.0,0.087,86,0.005,2019.0,8.0,48.0,263.0,66.0,170.0,22,13,3,0,0.812,0.0,6.0,6.0,6.0,6.0,24.0,24.0,-13.0,-13.0,37.0,37.0,0.0,0.0,0.0,0.0,11.5,11.5,10.0,10.0,0.0,0.0,55.0,55.0,7.0,7.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.75,0.0,5.5,0.0,3.43,4.43,7.86,1.64,3.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
186,Deonte Thompson,2012,2.0,6.0,5.0,51.0,45.0,23.0,0.0,0.0,10.1,0.008,0.01,0.0,8.5,10.2,0.0,0.0,5.0,0.0,0.0,51.0,10.2,2.0,0.0,25.5,0.0,25.5,5.05,0.0,0.52,535,0.005,2012.0,8.0,48.0,263.0,72.0,204.0,23,10,6,0,0.625,0.0,6.0,6.0,5.0,5.0,51.0,51.0,45.0,45.0,23.0,23.0,0.0,0.0,0.0,0.0,10.100000381469728,10.100000381469728,5.0,5.0,0.0,0.0,51.0,51.0,2.0,2.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,8.5,10.2,0.0,0.0,0.0,10.2,0.0,25.5,0.0,25.5,5.05,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
187,Derius Davis,2023,1.0,17.0,15.0,66.0,-38.0,115.0,0.0,0.0,31.7,0.01,0.03,0.0,3.88,4.4,0.0,7.21,29.0,0.0,0.0,167.0,5.76,14.0,0.0,4.71,7.21,11.93,2.26,0.0,0.136,149,0.017,2023.0,4.0,23.0,125.0,68.0,165.0,23,5,12,0,0.294,0.0,17.0,17.0,15.0,15.0,66.0,66.0,-38.0,-38.0,115.0,115.0,0.0,0.0,0.0,0.0,31.700000762939453,31.700000762939453,29.0,29.0,0.0,0.0,167.0,167.0,14.0,14.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,3.88,4.4,0.0,7.21,0.0,5.76,0.0,4.71,7.21,11.93,2.26,1.0,7.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
188,Derrick Willies,2018,3.0,5.0,3.0,61.0,57.0,32.0,0.0,0.0,9.1,0.013,0.008,0.0,12.2,20.33,0.0,0.0,3.0,0.0,0.0,61.0,20.33,1.0,0.0,61.0,0.0,61.0,9.1,0.0,0.09,91,0.006,2018.0,8.0,48.0,263.0,76.0,207.0,24,7,9,1,0.412,0.0,5.0,5.0,3.0,3.0,61.0,61.0,57.0,57.0,32.0,32.0,0.0,0.0,0.0,0.0,9.100000381469728,9.100000381469728,3.0,3.0,0.0,0.0,61.0,61.0,1.0,1.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,12.2,20.33,0.0,0.0,0.0,20.33,0.0,61.0,0.0,61.0,9.1,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
189,Deven Thompkins,2023,1.0,25.0,17.0,83.0,163.0,74.0,1.0,1.0,33.9,0.029,0.042,0.04,3.32,4.88,0.0,7.0,25.0,1.0,0.04,139.0,5.56,12.0,0.0,6.92,4.67,11.58,2.83,0.0,0.222,228,0.015,2022.0,8.0,48.0,263.0,68.0,155.0,24,9,8,0,0.529,1.0,25.0,25.0,17.0,17.0,83.0,83.0,163.0,163.0,74.0,74.0,1.0,1.0,1.0,1.0,33.900001525878906,33.900001525878906,25.0,25.0,1.0,1.0,139.0,139.0,12.0,12.0,228.0,228.0,0.0,0.0,0.0,0.0,0.04,3.32,4.88,0.0,7.0,0.04,5.56,0.0,6.92,4.67,11.58,2.83,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
190,Devery Henderson,2012,1.0,47.0,22.0,316.0,747.0,79.0,1.0,0.0,60.9,0.136,0.068,0.021,6.72,14.36,0.0,13.0,23.0,1.0,0.04,329.0,14.3,15.0,0.0,21.07,0.87,21.93,4.06,0.0,0.683,718,0.028,2004.0,2.0,18.0,50.0,71.0,200.0,30,7,9,0,0.438,8.0,47.0,5.875,22.0,2.75,316.0,39.5,747.0,93.375,79.0,9.875,1.0,0.125,0.0,0.0,60.900001525878906,7.612500190734863,23.0,2.875,1.0,0.125,329.0,41.125,15.0,1.875,718.0,89.75,0.0,0.0,0.0,0.0,0.021,6.72,14.36,0.0,13.0,0.04,14.3,0.0,21.07,0.87,21.93,4.06,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
191,Devin Aromashodu,2012,3.0,22.0,11.0,182.0,324.0,38.0,0.0,0.0,29.2,0.097,0.043,0.0,8.27,16.55,0.0,0.0,11.0,0.0,0.0,182.0,16.55,11.0,0.0,16.55,0.0,16.55,2.65,0.0,0.321,317,0.022,2006.0,7.0,25.0,233.0,74.0,201.0,28,10,6,0,0.625,6.0,22.0,3.6666666666666665,11.0,1.8333333333333333,182.0,30.33333333333333,324.0,54.0,38.0,6.333333333333333,0.0,0.0,0.0,0.0,29.200000762939453,4.866666793823242,11.0,1.8333333333333333,0.0,0.0,182.0,30.33333333333333,11.0,1.8333333333333333,317.0,52.833333333333336,0.0,0.0,0.0,0.0,0.0,8.27,16.55,0.0,0.0,0.0,16.55,0.0,16.55,0.0,16.55,2.65,2.0,2.0,15969.0,20060233.0,2006.0,74.5,201.0,9.586666666666668,36849.0,74.0,201.0,32.67433333333334,4.4,39.0,15.492,4.16,120.0,7.04,11.728636363636362,19.495495495495497
192,Devin Duvernay,2020,2.0,26.0,20.0,201.0,161.0,118.0,0.0,0.0,47.1,0.029,0.043,0.0,7.73,10.05,0.0,17.5,24.0,0.0,0.0,271.0,11.29,14.0,0.0,14.36,5.0,19.36,3.36,0.0,0.342,334,0.031,2020.0,3.0,28.0,92.0,71.0,202.0,23,11,5,0,0.688,0.0,26.0,26.0,20.0,20.0,201.0,201.0,161.0,161.0,118.0,118.0,0.0,0.0,0.0,0.0,47.09999847412109,47.09999847412109,24.0,24.0,0.0,0.0,271.0,271.0,14.0,14.0,334.0,334.0,0.0,0.0,0.0,0.0,0.0,7.73,10.05,0.0,17.5,0.0,11.29,0.0,14.36,5.0,19.36,3.36,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
193,Devin Hester,2012,1.0,40.0,23.0,242.0,394.0,103.0,1.0,0.0,53.8,0.082,0.075,0.025,6.05,10.52,0.0,2.0,26.0,1.0,0.04,248.0,9.54,13.0,0.0,18.62,0.46,19.08,4.14,0.0,0.363,356,0.03,2006.0,2.0,25.0,57.0,71.0,190.0,30,10,6,0,0.625,6.0,40.0,6.666666666666667,23.0,3.8333333333333335,242.0,40.333333333333336,394.0,65.66666666666667,103.0,17.166666666666668,1.0,0.1666666666666666,0.0,0.0,53.79999923706055,8.966666539510092,26.0,4.333333333333334,1.0,0.1666666666666666,248.0,41.333333333333336,13.0,2.1666666666666665,356.0,59.333333333333336,0.0,0.0,0.0,0.0,0.025,6.05,10.52,0.0,2.0,0.04,9.54,0.0,18.62,0.46,19.08,4.14,3.0,3.0,16052.0,20060057.0,2006.0,70.63,190.0,9.586666666666668,33124.0,71.0,190.0,32.67433333333334,4.46,38.0,16.0,4.243622902270483,124.0,6.9371444695259585,11.728636363636362,19.495495495495497
194,Devin Smith,2015,2.0,28.0,9.0,115.0,574.0,18.0,1.0,0.0,26.5,0.131,0.052,0.036,4.11,12.78,0.0,0.0,9.0,1.0,0.11,115.0,12.78,7.0,0.0,16.43,0.0,16.43,3.79,0.0,0.424,449,0.011,2015.0,2.0,5.0,37.0,73.0,205.0,23,10,6,0,0.625,0.0,28.0,28.0,9.0,9.0,115.0,115.0,574.0,574.0,18.0,18.0,1.0,1.0,0.0,0.0,26.5,26.5,9.0,9.0,1.0,1.0,115.0,115.0,7.0,7.0,449.0,449.0,0.0,0.0,0.0,0.0,0.036,4.11,12.78,0.0,0.0,0.11,12.78,0.0,16.43,0.0,16.43,3.79,8.0,8.0,18847.0,20150037.0,2015.0,72.3,196.0,9.586666666666668,43210.0,73.0,199.0,32.67433333333334,4.42,39.0,10.0,4.15,122.0,6.9371444695259585,11.728636363636362,19.495495495495497
195,Devin Street,2014,3.0,7.0,2.0,18.0,124.0,5.0,0.0,0.0,3.8,0.021,0.01,0.0,2.57,9.0,0.0,0.0,2.0,0.0,0.0,18.0,9.0,4.0,0.0,4.5,0.0,4.5,0.95,0.0,0.138,137,0.002,2014.0,5.0,6.0,146.0,75.0,200.0,23,12,4,0,0.75,0.0,7.0,7.0,2.0,2.0,18.0,18.0,124.0,124.0,5.0,5.0,0.0,0.0,0.0,0.0,3.799999952316284,3.799999952316284,2.0,2.0,0.0,0.0,18.0,18.0,4.0,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,2.57,9.0,0.0,0.0,0.0,9.0,0.0,4.5,0.0,4.5,0.95,1.0,9.0,18530.0,20140146.0,2014.0,74.88,198.0,9.586666666666668,15260.0,75.0,200.0,32.67433333333334,4.55,37.0,15.492,4.01,123.0,6.89,11.728636363636362,19.495495495495497
196,Dez Bryant,2012,1.0,138.0,90.0,1373.0,1651.0,455.0,13.0,1.0,301.8,0.286,0.199,0.094,9.95,15.26,0.0,-2.5,92.0,13.0,0.14,1368.0,14.87,16.0,0.0,85.81,-0.31,85.5,18.86,0.0,0.835,865,0.124,2010.0,1.0,24.0,24.0,74.0,220.0,24,8,8,0,0.5,2.0,138.0,69.0,90.0,45.0,1373.0,686.5,1651.0,825.5,455.0,227.5,13.0,6.5,1.0,0.5,301.79998779296875,150.89999389648438,92.0,46.0,13.0,6.5,1368.0,684.0,16.0,8.0,865.0,432.5,0.0,0.0,0.0,0.0,0.094,9.95,15.26,0.0,-2.5,0.14,14.87,0.0,85.81,-0.31,85.5,18.86,7.0,7.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
197,Dez Fitzpatrick,2021,2.0,8.0,5.0,49.0,109.0,3.0,1.0,0.0,15.9,0.023,0.014,0.125,6.12,9.8,0.0,0.0,5.0,1.0,0.2,49.0,9.8,3.0,0.0,16.33,0.0,16.33,5.3,0.0,0.34,380,0.005,2021.0,4.0,4.0,109.0,74.0,208.0,24,12,5,0,0.706,0.0,8.0,8.0,5.0,5.0,49.0,49.0,109.0,109.0,3.0,3.0,1.0,1.0,0.0,0.0,15.899999618530272,15.899999618530272,5.0,5.0,1.0,1.0,49.0,49.0,3.0,3.0,380.0,380.0,0.0,0.0,0.0,0.0,0.125,6.12,9.8,0.0,0.0,0.2,9.8,0.0,16.33,0.0,16.33,5.3,1.0,49.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
198,Dezmon Briscoe,2012,3.0,5.0,2.0,22.0,48.0,12.0,0.0,0.0,4.3,0.013,0.011,0.0,4.4,11.0,0.0,1.0,3.0,0.0,0.0,23.0,7.67,4.0,0.0,5.5,0.25,5.75,1.08,0.0,0.117,115,0.002,2010.0,6.0,22.0,191.0,74.0,210.0,23,10,6,0,0.625,2.0,5.0,2.5,2.0,1.0,22.0,11.0,48.0,24.0,12.0,6.0,0.0,0.0,0.0,0.0,4.300000190734863,2.150000095367432,3.0,1.5,0.0,0.0,23.0,11.5,4.0,2.0,115.0,57.5,0.0,0.0,0.0,0.0,0.0,4.4,11.0,0.0,1.0,0.0,7.67,0.0,5.5,0.25,5.75,1.08,1.0,1.0,17083.0,20100191.0,2010.0,74.0,207.0,9.586666666666668,66045.0,74.0,210.0,32.67433333333334,4.66,33.0,9.0,4.57,115.0,7.1,11.728636363636362,19.495495495495497
199,Dezmon Patmon,2021,2.0,4.0,2.0,21.0,36.0,3.0,1.0,0.0,10.1,0.006,0.006,0.25,5.25,10.5,0.0,0.0,2.0,1.0,0.5,21.0,10.5,4.0,0.0,5.25,0.0,5.25,2.53,0.0,0.121,126,0.002,2020.0,6.0,33.0,212.0,76.0,225.0,23,9,8,0,0.529,1.0,4.0,4.0,2.0,2.0,21.0,21.0,36.0,36.0,3.0,3.0,1.0,1.0,0.0,0.0,10.100000381469728,10.100000381469728,2.0,2.0,1.0,1.0,21.0,21.0,4.0,4.0,126.0,126.0,0.0,0.0,0.0,0.0,0.25,5.25,10.5,0.0,0.0,0.5,10.5,0.0,5.25,0.0,5.25,2.53,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
