,player_name,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,fantasy_points_ppr,air_yards_share,target_share,rec_td_pct,yptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,games,pass_ypg,rec_ypg,rush_ypg,ypg,ppg,passer_rating,offense_pct,offense_snaps,yards_pct,draft_year,draft_round,draft_pick,draft_ovr,height,weight_x,age,wins,losses,ties,win_pct,seasons_played,career_targets,average_targets,career_receptions,average_receptions,career_receiving_yards,average_receiving_yards,career_receiving_air_yards,average_receiving_air_yards,career_yards_after_catch,average_yards_after_catch,career_reception_td,average_reception_td,career_reception_fumble_lost,average_reception_fumble_lost,career_fantasy_points_ppr,average_fantasy_points_ppr,career_touches,average_touches,career_total_tds,average_total_tds,career_total_yards,average_total_yards,career_games,average_games,career_offense_snaps,average_offense_snaps,average_comp_pct,average_int_pct,average_pass_td_pct,average_ypa,average_rec_td_pct,average_yptarget,average_ypr,average_rush_td_pct,average_ypc,average_td_pct,average_yptouch,average_pass_ypg,average_rec_ypg,average_rush_ypg,average_ypg,average_ppg,injuries,career_injuries,combineId,playerId,combineYear,combineHeight,combineWeight,combineHand,collegeId,heightInches,weight_y,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
554,T.Y. Hilton,2022,2.0,10.0,7.0,121.0,175.0,33.0,0.0,0.0,19.1,0.03,0.014,0.0,12.1,17.29,0.0,0.0,7.0,0.0,0.0,121.0,17.29,3.0,0.0,40.33,0.0,40.33,6.37,0.0,0.277,304,0.012,2012.0,3.0,29.0,92.0,70.0,183.0,33,12,5,0,0.706,10.0,1088.0,108.8,638.0,63.8,9816.0,981.6,13408.0,1340.8,3130.0,313.0,56.0,5.6,2.0,0.2,1955.099985122681,195.50999851226808,649.0,64.9,56.0,5.6,9871.0,987.1,146.0,14.6,7904.0,790.4,0.0,0.0,0.0,0.0,0.051,9.02,15.39,0.0,5.5,0.09,15.21,0.0,67.23,0.38,67.61,13.39,3.0,44.0,17776.0,20120092.0,2012.0,69.5,183.0,9.586666666666668,33199.0,69.0,178.0,32.67433333333334,4.37,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
555,Tajae Sharpe,2021,1.0,37.0,25.0,229.0,347.0,69.0,0.0,0.0,47.9,0.069,0.057,0.0,6.19,9.16,0.0,0.0,25.0,0.0,0.0,229.0,9.16,14.0,0.0,16.36,0.0,16.36,3.42,0.0,0.547,545,0.025,2016.0,5.0,1.0,140.0,74.0,194.0,27,7,10,0,0.412,5.0,205.0,41.0,117.0,23.4,1396.0,279.2,2549.0,509.8,300.0,60.0,8.0,1.6,0.0,0.0,306.3000030517578,61.26000061035156,119.0,23.8,8.0,1.6,1413.0,282.6,60.0,12.0,2371.0,474.2,0.0,0.0,0.0,0.0,0.039,6.81,11.93,0.0,8.5,0.07,11.87,0.0,23.27,0.28,23.55,5.11,1.0,6.0,19566.0,20160140.0,2016.0,74.0,194.0,9.586666666666668,1003.0,74.0,194.0,32.67433333333334,4.55,33.5,11.0,4.243622902270483,114.0,6.9371444695259585,11.728636363636362,19.495495495495497
556,Tandon Doss,2013,2.0,36.0,19.0,305.0,374.0,86.0,0.0,0.0,49.5,0.068,0.06,0.0,8.47,16.05,0.0,0.0,19.0,0.0,0.0,305.0,16.05,10.0,0.0,30.5,0.0,30.5,4.95,0.0,0.301,326,0.035,2011.0,4.0,26.0,123.0,74.0,205.0,24,8,8,0,0.5,2.0,53.0,26.5,26.0,13.0,428.0,214.0,570.0,285.0,138.0,69.0,1.0,0.5,0.0,0.0,74.79999923706055,37.39999961853027,26.0,13.0,1.0,0.5,428.0,214.0,18.0,9.0,527.0,263.5,0.0,0.0,0.0,0.0,0.019,8.08,16.46,0.0,0.0,0.04,16.46,0.0,23.78,0.0,23.78,4.16,6.0,6.0,17417.0,20110123.0,2011.0,74.0,201.0,9.586666666666668,47405.0,74.0,207.0,32.67433333333334,4.56,35.373366013071895,14.0,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
557,Tank Dell,2023,2.0,76.0,47.0,709.0,1070.0,152.0,7.0,0.0,164.96,0.242,0.131,0.092,9.33,15.09,0.0,4.64,59.0,7.0,0.12,759.0,12.86,10.0,-0.1,70.9,5.1,75.9,16.5,-2.08,0.674,726,0.073,2023.0,3.0,6.0,69.0,70.0,165.0,24,10,7,0,0.588,0.0,76.0,76.0,47.0,47.0,709.0,709.0,1070.0,1070.0,152.0,152.0,7.0,7.0,0.0,0.0,164.9600067138672,164.9600067138672,59.0,59.0,7.0,7.0,759.0,759.0,10.0,10.0,726.0,726.0,0.0,0.0,0.0,-1.0,0.092,9.33,15.09,0.0,4.64,0.12,12.86,-0.1,70.9,5.1,75.9,16.5,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
558,Tanner Gentry,2022,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,115,0.0,2017.0,8.0,48.0,263.0,74.0,209.0,28,13,3,0,0.812,5.0,7.0,1.4,3.0,0.6,35.0,7.0,78.0,15.6,1.0,0.2,0.0,0.0,0.0,0.0,6.5,1.3,3.0,0.6,0.0,0.0,35.0,7.0,5.0,1.0,792.0,158.4,0.0,0.0,0.0,0.0,0.0,5.0,11.67,0.0,0.0,0.0,11.67,0.0,7.0,0.0,7.0,1.3,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
559,Tanner McEvoy,2017,2.0,9.0,5.0,113.0,176.0,19.0,0.0,1.0,11.3,0.043,0.021,0.0,12.56,22.6,0.0,0.0,6.0,0.0,0.0,113.0,18.83,7.0,0.0,16.14,0.0,16.14,1.61,-414.58,0.21,208,0.012,2016.0,8.0,48.0,263.0,78.0,230.0,24,9,7,0,0.562,1.0,20.0,20.0,14.0,14.0,253.0,253.0,297.0,297.0,49.0,49.0,2.0,2.0,1.0,1.0,48.02000141143799,48.02000141143799,16.0,16.0,2.0,2.0,296.0,296.0,15.0,15.0,347.0,347.0,0.5,0.5,0.0,21.5,0.1,12.65,18.07,0.0,0.0,0.12,18.5,2.87,16.87,0.0,19.73,3.2,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
560,Tarik Black,2021,2.0,2.0,1.0,10.0,18.0,0.0,0.0,0.0,2.0,0.004,0.004,0.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,0.0,10.0,0.0,10.0,2.0,0.0,0.41,424,0.001,2021.0,8.0,48.0,263.0,75.0,217.0,23,4,13,0,0.235,0.0,2.0,2.0,1.0,1.0,10.0,10.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,1.0,1.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,2.0,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
561,Tavarres King,2017,1.0,37.0,18.0,240.0,462.0,78.0,3.0,0.0,60.3,0.09,0.066,0.081,6.49,13.33,0.0,1.5,20.0,3.0,0.15,243.0,12.15,8.0,0.0,30.0,0.38,30.38,7.54,0.0,0.768,793,0.028,2013.0,5.0,28.0,161.0,73.0,192.0,27,3,13,0,0.188,4.0,41.0,10.25,20.0,5.0,290.0,72.5,582.0,145.5,84.0,21.0,3.0,0.75,0.0,0.0,67.29999923706055,16.824999809265137,22.0,5.5,3.0,0.75,293.0,73.25,11.0,2.75,946.0,236.5,0.0,0.0,0.0,0.0,0.073,7.07,14.5,0.0,1.5,0.14,13.32,0.0,26.36,0.27,26.64,6.12,2.0,2.0,18114.0,20130161.0,2013.0,72.25,189.0,9.586666666666668,30602.0,73.0,192.0,32.67433333333334,4.47,36.5,11.0,4.33,123.0,6.91,11.728636363636362,19.495495495495497
562,Tavon Austin,2021,1.0,37.0,24.0,213.0,320.0,68.0,1.0,0.0,53.4,0.064,0.058,0.027,5.76,8.88,0.0,7.0,27.0,1.0,0.04,234.0,8.67,11.0,0.0,19.36,1.91,21.27,4.85,0.0,0.36,368,0.026,2013.0,1.0,8.0,8.0,68.0,185.0,30,3,14,0,0.176,8.0,207.0,25.875,121.0,15.125,1102.0,137.75,1573.0,196.625,573.0,71.625,9.0,1.125,1.0,0.125,355.4000053405762,44.42500066757202,223.0,27.875,12.0,1.5,1654.0,206.75,63.0,7.875,2029.0,253.625,0.0,0.0,0.0,0.0,0.043,5.32,9.11,0.029,5.41,0.05,7.42,0.0,17.49,8.76,26.25,5.64,1.0,21.0,17983.0,20130008.0,2013.0,68.5,174.0,9.586666666666668,26506.0,68.0,179.0,32.67433333333334,4.34,32.0,14.0,4.01,120.0,6.9371444695259585,11.728636363636362,7.0
563,Taylor Gabriel,2019,1.0,48.0,29.0,353.0,556.0,79.0,4.0,0.0,90.3,0.115,0.091,0.083,7.35,12.17,0.0,6.67,32.0,4.0,0.12,373.0,11.66,9.0,0.0,39.22,2.22,41.44,10.03,0.0,0.758,767,0.045,2014.0,8.0,48.0,263.0,68.0,165.0,28,8,8,0,0.5,5.0,363.0,72.6,228.0,45.6,2862.0,572.4,4020.0,804.0,1159.0,231.8,16.0,3.2,2.0,0.4,629.299991607666,125.8599983215332,256.0,51.2,17.0,3.4000000000000004,3053.0,610.6,81.0,16.2,3543.0,708.6,0.0,0.0,0.0,0.0,0.044,7.88,12.55,0.036,6.82,0.07,11.93,0.0,35.33,2.36,37.69,7.77,7.0,14.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
564,Taywan Taylor,2020,3.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,123,0.0,2017.0,3.0,8.0,72.0,71.0,203.0,25,11,5,0,0.688,3.0,87.0,29.0,53.0,17.666666666666668,697.0,232.33333333333331,1166.0,388.6666666666667,215.0,71.66666666666667,2.0,0.6666666666666666,1.0,0.3333333333333333,136.0,45.333333333333336,61.0,20.333333333333336,2.0,0.6666666666666666,740.0,246.66666666666669,31.0,10.333333333333334,1029.0,343.0,0.0,0.0,0.0,0.0,0.023,8.01,13.15,0.0,5.38,0.03,12.13,0.0,22.48,1.39,23.87,4.39,1.0,4.0,19920.0,20170072.0,2017.0,71.0,203.0,9.586666666666668,42101.0,71.0,203.0,32.67433333333334,4.5,33.5,13.0,4.21,132.0,6.57,11.728636363636362,19.495495495495497
565,Ted Ginn,2020,1.0,6.0,3.0,40.0,121.0,10.0,0.0,0.0,7.0,0.025,0.011,0.0,6.67,13.33,0.0,0.0,3.0,0.0,0.0,40.0,13.33,3.0,0.0,13.33,0.0,13.33,2.33,0.0,0.152,157,0.004,2007.0,1.0,9.0,9.0,71.0,180.0,35,8,8,0,0.5,13.0,450.0,34.61538461538461,253.0,19.46153846153846,3697.0,284.38461538461536,6431.0,494.6923076923077,1093.0,84.07692307692308,28.0,2.1538461538461537,1.0,0.0769230769230769,816.4000022411346,62.800000172394974,296.0,22.769230769230766,28.0,2.1538461538461537,3990.0,306.9230769230769,99.0,7.615384615384615,3927.0,302.0769230769231,1.0,0.0,0.0,10.0,0.062,8.22,14.61,0.0,6.74,0.09,13.48,0.1,37.34,2.86,40.3,8.25,1.0,13.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
566,Tee Higgins,2023,1.0,76.0,42.0,656.0,973.0,235.0,5.0,0.0,137.6,0.208,0.13,0.066,8.63,15.62,0.0,0.0,42.0,5.0,0.12,656.0,15.62,12.0,0.0,54.67,0.0,54.67,11.47,0.0,0.738,761,0.068,2020.0,2.0,1.0,33.0,76.0,219.0,24,9,8,0,0.529,3.0,405.0,135.0,257.0,85.66666666666667,3688.0,1229.3333333333333,4722.0,1574.0,1116.0,372.0,24.0,8.0,2.0,0.6666666666666666,766.6000213623047,255.5333404541016,262.0,87.33333333333334,24.0,8.0,3716.0,1238.6666666666663,55.0,18.33333333333333,3031.0,1010.3333333333334,0.0,0.0,0.0,0.0,0.059,9.11,14.35,0.0,5.6,0.09,14.18,0.0,67.05,0.51,67.56,13.94,6.0,14.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
567,Terrace Marshall,2023,2.0,33.0,19.0,139.0,238.0,48.0,0.0,0.0,32.9,0.052,0.063,0.0,4.21,7.32,0.0,0.0,19.0,0.0,0.0,139.0,7.32,8.0,0.0,17.38,0.0,17.38,4.11,0.0,0.556,608,0.018,2021.0,2.0,27.0,59.0,74.0,200.0,23,2,15,0,0.118,2.0,111.0,55.5,64.0,32.0,793.0,396.5,1035.0,517.5,243.0,121.5,1.0,0.5,0.0,0.0,149.3000030517578,74.6500015258789,64.0,32.0,1.0,0.5,793.0,396.5,33.0,16.5,1865.0,932.5,0.0,0.0,0.0,0.0,0.009,7.14,12.39,0.0,0.0,0.02,12.39,0.0,24.03,0.0,24.03,4.52,1.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
568,Terrance Williams,2018,1.0,3.0,2.0,18.0,27.0,6.0,0.0,0.0,3.8,0.005,0.004,0.0,6.0,9.0,0.0,0.0,2.0,0.0,0.0,18.0,9.0,2.0,0.0,9.0,0.0,9.0,1.9,0.0,0.213,214,0.002,2013.0,3.0,12.0,74.0,74.0,210.0,29,10,6,0,0.625,5.0,377.0,75.4,232.0,46.4,3379.0,675.8,4692.0,938.4,990.0,198.0,23.0,4.6,2.0,0.4,703.8000075817108,140.76000151634216,237.0,47.4,23.0,4.6,3398.0,679.5999999999999,79.0,15.8,3711.0,742.2,0.0,0.0,0.0,0.0,0.061,8.96,14.56,0.0,3.8,0.1,14.34,0.0,42.77,0.24,43.01,8.91,1.0,9.0,18254.0,20130074.0,2013.0,74.0,208.0,9.586666666666668,76706.0,74.0,210.0,32.67433333333334,4.52,32.5,11.0,4.32,119.0,7.01,11.728636363636362,19.495495495495497
569,Terrelle Pryor,2018,2.0,31.0,16.0,252.0,372.0,62.0,2.0,0.0,53.1,0.085,0.058,0.065,8.13,15.75,0.0,-1.0,17.0,2.0,0.12,251.0,14.76,6.0,0.0,42.0,-0.17,41.83,8.85,0.0,0.442,423,0.031,2011.0,8.0,48.0,263.0,76.0,228.0,29,4,12,0,0.25,7.0,218.0,31.142857142857142,114.0,16.285714285714285,1543.0,220.42857142857144,2854.0,407.7142857142857,351.0,50.142857142857146,7.0,1.0,0.0,0.0,319.8000044822693,45.68571492603847,134.0,19.14285714285714,8.0,1.1428571428571428,1602.0,228.8571428571429,32.0,4.571428571428571,2324.0,332.0,0.5,0.0,0.0,4.0,0.032,7.08,13.54,0.1,1.9,0.06,11.96,1.25,48.22,0.59,50.06,9.99,1.0,8.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
570,Terry Godwin,2020,2.0,6.0,3.0,32.0,70.0,3.0,0.0,0.0,6.5,0.014,0.009,0.0,5.33,10.67,0.0,3.0,4.0,0.0,0.0,35.0,8.75,2.0,0.0,16.0,1.5,17.5,3.25,0.0,0.26,260,0.004,2019.0,7.0,23.0,237.0,71.0,185.0,24,1,15,0,0.062,1.0,6.0,6.0,3.0,3.0,32.0,32.0,70.0,70.0,3.0,3.0,0.0,0.0,0.0,0.0,6.5,6.5,4.0,4.0,0.0,0.0,35.0,35.0,2.0,2.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,5.33,10.67,0.0,3.0,0.0,8.75,0.0,16.0,1.5,17.5,3.25,2.0,3.0,20342.0,20190237.0,2019.0,71.0,184.0,9.586666666666668,30602.0,71.0,168.0,32.67433333333334,4.55,36.5,15.492,4.243622902270483,117.0,6.96,11.728636363636362,19.495495495495497
571,Terry McLaurin,2023,1.0,132.0,79.0,1002.0,1514.0,350.0,4.0,0.0,203.2,0.398,0.279,0.03,7.59,12.68,0.0,0.0,79.0,4.0,0.05,1002.0,12.68,17.0,0.0,58.94,0.0,58.94,11.95,0.0,0.852,903,0.105,2019.0,3.0,12.0,76.0,72.0,210.0,28,4,13,0,0.235,4.0,611.0,152.75,378.0,94.5,5283.0,1320.75,7374.0,1843.5,1734.0,433.5,25.0,6.25,1.0,0.25,1060.3999938964844,265.0999984741211,388.0,97.0,25.0,6.25,5354.0,1338.5,80.0,20.0,4666.0,1166.5,0.0,0.0,0.0,0.0,0.041,8.65,13.98,0.0,7.1,0.06,13.8,0.0,66.04,0.89,66.92,13.25,1.0,10.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
572,Tevin Jones,2019,3.0,10.0,4.0,61.0,124.0,11.0,0.0,0.0,10.1,0.025,0.016,0.0,6.1,15.25,0.0,0.0,4.0,0.0,0.0,61.0,15.25,4.0,0.0,15.25,0.0,15.25,2.53,0.0,0.452,417,0.008,2016.0,8.0,48.0,263.0,74.0,225.0,27,8,8,0,0.5,3.0,10.0,3.333333333333333,4.0,1.3333333333333333,61.0,20.33333333333333,124.0,41.333333333333336,11.0,3.6666666666666665,0.0,0.0,0.0,0.0,10.100000381469728,3.366666793823242,4.0,1.3333333333333333,0.0,0.0,61.0,20.33333333333333,4.0,1.3333333333333333,417.0,139.0,0.0,0.0,0.0,0.0,0.0,6.1,15.25,0.0,0.0,0.0,15.25,0.0,15.25,0.0,15.25,2.53,6.0,22.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
573,Tim Jones,2023,1.0,19.0,11.0,83.0,152.0,31.0,0.0,0.0,19.3,0.03,0.03,0.0,4.37,7.55,0.0,0.0,11.0,0.0,0.0,83.0,7.55,9.0,0.0,9.22,0.0,9.22,2.14,0.0,0.299,329,0.008,2021.0,8.0,48.0,263.0,73.0,200.0,25,9,8,0,0.529,2.0,23.0,11.5,14.0,7.0,113.0,56.5,159.0,79.5,52.0,26.0,0.0,0.0,0.0,0.0,25.299999237060547,12.649999618530272,14.0,7.0,0.0,0.0,113.0,56.5,13.0,6.5,486.0,243.0,0.0,0.0,0.0,0.0,0.0,4.91,8.07,0.0,0.0,0.0,8.07,0.0,8.69,0.0,8.69,1.95,1.0,1.0,12907.0,19950860.0,1995.0,72.8,239.0,8.5,29631.0,73.0,239.0,32.88,5.01,27.5,19.0,4.65,120.43132328308208,6.9371444695259585,12.47,19.495495495495497
574,Tim Patrick,2021,1.0,85.0,53.0,734.0,995.0,202.0,6.0,0.0,162.4,0.205,0.14,0.071,8.64,13.85,0.0,0.0,53.0,6.0,0.11,734.0,13.85,16.0,0.0,45.88,0.0,45.88,10.15,0.0,0.838,864,0.077,2017.0,8.0,48.0,263.0,76.0,212.0,28,7,10,0,0.412,4.0,237.0,59.25,143.0,35.75,2009.0,502.25,2731.0,682.75,590.0,147.5,13.0,3.25,1.0,0.25,420.59999084472656,105.14999771118164,146.0,36.5,13.0,3.25,2026.0,506.5,48.0,12.0,2533.0,633.25,0.0,0.0,0.0,0.0,0.055,8.48,14.05,0.0,5.67,0.09,13.88,0.0,41.85,0.35,42.21,8.76,1.0,4.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
575,Tim White,2018,1.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,2.4,0.003,0.002,0.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,1.0,0.0,14.0,0.0,14.0,2.4,0.0,0.03,33,0.001,2017.0,8.0,48.0,263.0,71.0,185.0,24,10,6,0,0.625,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400000095367432,2.400000095367432,1.0,1.0,0.0,0.0,14.0,14.0,1.0,1.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,2.4,1.0,4.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
576,Titus Young,2012,2.0,56.0,33.0,383.0,620.0,79.0,4.0,0.0,96.9,0.096,0.073,0.071,6.84,11.61,0.0,8.0,35.0,4.0,0.11,399.0,11.4,10.0,0.0,38.3,1.6,39.9,9.69,0.0,0.822,946,0.034,2011.0,2.0,12.0,44.0,71.0,174.0,23,4,12,0,0.25,1.0,56.0,56.0,33.0,33.0,383.0,383.0,620.0,620.0,79.0,79.0,4.0,4.0,0.0,0.0,96.9000015258789,96.9000015258789,35.0,35.0,4.0,4.0,399.0,399.0,10.0,10.0,946.0,946.0,0.0,0.0,0.0,0.0,0.071,6.84,11.61,0.0,8.0,0.11,11.4,0.0,38.3,1.6,39.9,9.69,8.0,8.0,17646.0,20110044.0,2011.0,71.38,174.0,9.586666666666668,83725.0,71.0,174.0,32.67433333333334,4.43,35.373366013071895,15.492,4.243622902270483,123.0,6.9371444695259585,11.728636363636362,19.495495495495497
577,Tom Kennedy,2022,2.0,15.0,8.0,141.0,134.0,73.0,0.0,0.0,22.1,0.021,0.02,0.0,9.4,17.62,0.0,0.0,8.0,0.0,0.0,141.0,17.62,5.0,0.0,28.2,0.0,28.2,4.42,0.0,0.494,534,0.013,2019.0,8.0,48.0,263.0,70.0,195.0,26,9,8,0,0.529,3.0,25.0,8.333333333333334,14.0,4.666666666666667,195.0,65.0,211.0,70.33333333333333,90.0,30.0,0.0,0.0,0.0,0.0,42.5,14.166666666666666,15.0,5.0,1.0,0.3333333333333333,270.0,90.0,11.0,3.6666666666666665,739.0,246.33333333333331,1.0,0.0,1.0,75.0,0.0,7.8,13.93,0.0,0.0,0.07,18.0,6.82,17.73,0.0,24.55,3.86,1.0,35.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
578,Tommylee Lewis,2021,3.0,2.0,1.0,7.0,6.0,11.0,0.0,0.0,1.7,0.001,0.004,0.0,3.5,7.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,0.0,7.0,0.0,7.0,1.7,0.0,0.05,54,0.001,2016.0,8.0,48.0,263.0,67.0,168.0,29,9,8,0,0.529,5.0,34.0,6.8,22.0,4.4,264.0,52.8,331.0,66.2,84.0,16.8,2.0,0.4,0.0,0.0,62.29999995231629,12.459999990463256,31.0,6.2,2.0,0.4,313.0,62.6,23.0,4.6,519.0,103.8,0.0,0.0,0.0,0.0,0.059,7.76,12.0,0.0,5.44,0.06,10.1,0.0,11.48,2.13,13.61,2.71,2.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
579,Torrey Smith,2018,1.0,32.0,17.0,192.0,417.0,48.0,2.0,0.0,48.2,0.091,0.061,0.062,6.0,11.29,0.0,0.0,17.0,2.0,0.12,192.0,11.29,8.0,0.0,24.0,0.0,24.0,6.03,0.0,0.446,445,0.019,2011.0,2.0,26.0,58.0,72.0,205.0,29,7,9,0,0.438,7.0,552.0,78.85714285714286,269.0,38.42857142857143,4312.0,616.0,8357.0,1193.857142857143,1199.0,171.28571428571428,36.0,5.142857142857143,0.0,0.0,916.799991607666,130.97142737252372,273.0,39.0,36.0,5.142857142857143,4318.0,616.8571428571429,99.0,14.142857142857142,5336.0,762.2857142857143,0.0,0.0,0.0,0.0,0.065,7.81,16.03,0.0,1.5,0.13,15.82,0.0,43.56,0.06,43.62,9.26,5.0,27.0,17595.0,20110058.0,2011.0,72.88,204.0,9.586666666666668,20740.0,72.0,205.0,32.67433333333334,4.41,41.0,19.0,4.13,126.0,6.72,11.728636363636362,19.495495495495497
